author_steamid,appid,author_num_games_owned,author_num_reviews,author_playtime_forever,author_playtime_last_two_weeks,author_playtime_at_review,author_last_played,review,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,written_during_early_access,language,timestamp_created,timestamp_updated
76561198073953626,900883,192,70,6217,0,4971,1674014693,it just works,True,1,1,0.48363093,0,False,english,1553577946,1553577946
76561198073959717,1291340,61,2,2140,0,1288,1658190392,20 hrs inmany many more to go,True,0,0,0.0,0,True,english,1600286884,1600286884
76561198073992043,250420,0,7,5,0,5,1426380197,ass,False,4,0,0.49086562,0,False,english,1426380227,1426380227
76561198074103502,614570,0,7,826,0,791,1511524435,"Эта игра, хоть от части и есть нечто недоработанное, но я лично считаю, что конец такой истории вполне удовлетворил все мои ожидания и хочется вернутся вновь и решить эту головоломку!",True,1,0,0.52380955,0,False,russian,1511424485,1511424485
76561198074134032,251570,0,2,58682,0,44637,1694204860,"One of the best zombie, crafting and survival game!",True,0,0,0.0,0,True,italian,1590266349,1590266349
76561198074197682,264200,0,86,431,0,59,1402954069,"Delightfully high paced, high violence, high intensity simple game anyone can get into. Well worth the $5 price tag as it is as pleasurable way to casually kill an hour or two. You will probably break your mouse if you play it too much as you learn to click faster than any normal human being should. This game will prove Darwin correct, but likely leave many generations with oddly dexterous left and right clicking ability. Evolve today! And ensure the next generations mutant abilities.",True,70,3,0.854366,6,False,english,1399717492,1399717492
76561198074213553,1341330,140,16,102,0,89,1603157347,"This game has a lot of heart, I can tell in the slim amount of time i put into it. Definitely hooked a lot faster, and harder than i expected. Good game for wasting some time only to end of spending all day on it.",True,1,0,0.0,0,False,english,1603069436,1603069436
76561198074218557,240,79,13,41298,0,36048,1643652941,lmao,True,4,0,0.56349206,0,False,swedish,1510989540,1602186537
76561198074221749,539470,399,12,625,0,73,1626533664,"The game is really cool, bugs are being fixed fast if they pop up, but i havent encountered any in a while",True,1,0,0.5161291,0,False,english,1570049757,1571692238
76561198074244825,249082,0,5,0,0,0,0,Доктрина полый  шлак   очень сильно  режет   личный состав  ! Кв 2  гавно   ,False,0,0,0.0,0,False,russian,1421046603,1421046603
76561198074262194,211820,0,21,32366,0,3156,1649777632,After the looooooong waited update. Game actually became what it should be. Its really enjoyable now and actually fun with some goals :D Still waiting for the survival part to be back thou,True,0,0,0.0,0,True,english,1418379151,1465580446
76561198074262194,368500,0,21,3474,0,3474,1552009940,It was ok game. Not so bad as people say but not best of series as I did hope. Gets boring quite fast at some points and dosnt feel rewarding for many weapons but its still fun to play. I reccomend wait for a discount thou with buying it  My biggest issue was the online shop just shoving stuff in your face everytime you go to menu  My biggest fun with game was probably robbing trains and doing some zipline assasinations,True,5,1,0.56838566,0,False,english,1554290741,1554290741
76561198074262556,491950,0,4,531,0,222,1630693511,"I am speechless... For the last hour I have only been staring at the screen in disbelief. This has got to be one of the most confronting games I have ever played. The story is so good and so real. It definetly made me think twice about my own social media and what I do with it and what it can impact, not just for me but for everyone around me. Or you.   As for the actual gameplay review: It starts of really nice, quite relaxing and giving you the hang of things as the tension rises the further you go. Aswell as things you will definetly not forsee to be true and really happening. I would recommend this game for everyone to play, aswell as for fun as for education and information. 10/10 Mindblowing and original.",True,1,0,0.50248754,0,False,english,1481135806,1481135806
76561198074267005,282070,179,9,1271,0,943,1580920127,"Весьма атмосферный симулятор гражданской войны, за основу которой взяты реальные события осады Сараева (6 апреля 1992 — 29 февраля 1996). Игра заставляет выйти за рамки привычного понимания военных действий (в которых по мнению некоторых людей участвуют только разные стороны конфликта) и ощутить все тяготы жизни простых граждан на осажденной территории. Одна из этих тягот - это дефицит ресурсов, причем совершенно не важно каких (еды/воды, дров на растопку или бинтов для умирающего товарища), их не хватает почти всегда, а в тех редких случаях, когда вам начинает казаться, что всё хорошо - ситуация может легко обернуться в другую сторону. Постоянные ночные набеги мародеров на ваше убежище и случайные смерти персонажей во время добычи ресурсов делают картину еще более живописной.... В общем, если убрать кучу лишних слов останутся только [u]превосходная идея[/u] и хоть и не без косяков, но [u]довольно качественная реализация[/u].  Рекомендую.",True,5,0,0.5774648,0,False,russian,1546604591,1546604716
76561198074561178,211820,0,8,6739,0,6033,1497644209,Spaaaaaace,True,2,1,0.49872777,0,True,english,1422570578,1422570578
76561198074561178,212680,0,8,996,0,848,1483058744,is pretty good ,True,0,0,0.0,0,False,english,1482272670,1482272670
76561198074570611,368230,0,15,240,0,112,1544511990,this game sucks,False,6,0,0.43656874,0,False,english,1514020177,1514020177
76561198074609908,1217060,366,11,9324,0,2597,1682959810,"I don't know when the last time was that I played the same game for 14 hours straight, but this one here made it seem like 5 minutes.",True,1,0,0.52,0,True,english,1599430476,1599430476
76561198074622465,601150,0,1,3574,0,500,1657709679,THE BEST,True,0,0,0.0,0,False,english,1608041218,1608041218
76561198074672646,326120,6605,596,201,0,201,1437389428,"[h1]Horizon Shift est un mélange d’Asteroids et de Space Invaders[/h1]  Je dois dire que j’ai été très agréablement surpris avec ce jeu. Horizon Shift est un mélange de trois genres de jeux.  Dans les niveaux « ordinaires », vous devez détruire les vaisseaux ennemis qui viennent de partout et vous attaquent (influence Asteroids) et vous, de votre côté, vous évoluez sur la ligne d’horizon que vous ne pouvez pas quitter (influence Space Invaders).  Dans les niveaux bonus, ce sont des déclinaisons du casse-briques et votre vaisseau repousse la balle pour détruire les briques.  Ajoutons à cela que la musique est fabuleuse et que le prix est incroyablement bas (5 euros).  Je n’ai qu’un seul souhait pour ce jeu, c’est que les auteurs le portent sur Linux et Mac OS X.  [url=www.graal.fr/2015/07/21/test-horizon-shift-la-version-pour-steam/]Pour lire l'ensemble de mes impressions sur Horizon Shift.[/url]",True,0,0,0.0,0,False,french,1438668257,1438668257
76561198074672646,528300,6605,596,101,0,101,1478495452,"[h1]Soulless: Ray Of Hope est un jeu superbement réalisé avec une belle histoire[/h1]  C’est l’histoire d’un jeune ours, Erin, qui est convoqué par un esprit pour venir en aide à une personne en détresse. Erin va devoir avancer et progresser sur un parcours qui va se révéler de plus en plus difficile. Certaines zones de Soulless vont vous demander de réfléchir avec des énigmes à résoudre.  Franchement, ce jeu est une vraie réussite. Il représente ce que j’attend par dessus tout dans un bon jeu indépendant à savoir me donner du plaisir en jouant.  Je n’ai qu’un seul regret, c’est de ne pas être vraiment doué dans les jeux de plateformes.  [url=www.graal.fr/2016/11/08/test-soulless-ray-of-hope-la-version-pour-steam/]Pour découvrir tout ce que je raconte sur Soulless: Ray Of Hope.[/url]",True,3,0,0.54444367,0,False,french,1487329549,1487329549
76561198074677787,381210,271,19,13156,0,12448,1656020084,I really don't like this game.,True,0,1,0.0,0,False,english,1592519076,1592519076
76561198074679348,346110,0,8,18896,0,7165,1631974485,"I play mostly singleplayer on this game, and can say even without the issues on multiplayer others have been mentioning, the optimization for this game is unstable and needs to be fixed. This game is not fully complete yet, and should not have the price tag of a completed game based on it's optimization. So the question this brings up is it playable? Yes it is, but you need at least a mid tier graphics card and even with that you will likley run into fps issues even on the lowest settings.  Do I recommend this? I did when I first bought it for  $15.00 even though I had issues with the fps I could manage it if I stayed in certain areas. However; recently I cannot say the same as the price hike with no change in the fps issues is a sad exchange.   I do love the concept of this game, but feel now it has taken take a turn for the worst. I really hope the devs get their act together and start listening to the community who have been telling them to fix the optimization.",False,2,0,0.53411764,1,True,english,1499907119,1499907119
76561198074851001,377160,0,6,37309,0,14314,1679669684,"I'm rating this game for the steam award budget, the game is nice tho.",True,1,1,0.52380955,0,False,english,1511426547,1511426547
76561198074856797,271590,191,2,13070,0,5094,1578262080,Excelente,True,0,0,0.0,0,False,brazilian,1520093930,1520093930
76561198074892395,970830,0,1,2035,0,2035,1601392584,"Tactical RPG sympa sur l'univers de Naheulbeuk, clairement pas le jeu de l'année mais l'histoire, les persos, l'univers, les dialogues sont cool et on retrouve l'univers des MP3 qu'on avait l'habitude d'écouter à l'époque !  Fini le mode normal en 25-30 d'heures de jeu en prenant mon temps. Le gap entre le mode normal et difficile est assez important j'ai trouvé.",True,0,0,0.0,1,False,french,1601392876,1601392876
76561198074961016,730,29,1,275085,970,26628,1698937239,fofenk,True,0,0,0.0,0,False,turkish,1439752829,1439752829
76561198074973501,730,0,23,232698,699,119230,1698318719,"cancerous trash, boi",True,1,1,0.4994568,0,False,english,1478694572,1478694592
76561198074989540,290340,358,9,616,0,494,1474806269,Теперь захотелось фильмеца или мультика по этой игре посмотреть. Было бы круто...  Вообщем...игра очень мне понравилась. Ставлю 10 Безвумных львов из 10,True,3,0,0.548718,1,False,russian,1468253722,1468253722
76561198075165788,211500,39,4,11,0,11,1490530667,THIS IS NOT RACING EXPERIENCE...IT FEELS LIKE YOU DRIVE A TRUCK,False,1,2,0.44141063,0,False,english,1490530421,1490530421
76561198075178806,107410,0,5,5934,0,5630,1480430380,One of the best Army Games I have played with a wide variety of weapons and vehicles to choose from. So many gametypes to play and mods to enjoy.,True,1,0,0.52380955,0,False,english,1446293987,1446293987
76561198075197875,282140,0,2,3016,0,291,1681843889,Bestes Horrorspiel seit Amnesia:The dark decent und Amnesia a machine for pigs. 9/10 ,True,0,0,0.0,0,False,german,1443216991,1443216991
76561198075222163,45760,0,19,8311,0,2281,1563508448,"Jogo magnifico, eu jogava muito quando pequeno e amo muito esse game pra mim ta perfeito e espero que lançem logo o street 5",True,2,0,0.5030027,0,False,brazilian,1402877776,1402877776
76561198075269965,252490,0,2,43939,0,3123,1688268432,"Olha pessoal é o seguinte ,pra quem gosta do estilo vai viciar ,mas em menos de 1 hora você percebe que não tem servidores bons com lag,bugs e bugs,jogo ta em desenvolvimento ainda mais ta bem paradinho meio abandonadão,não recomendo ainda poís a decepção é certa , a mecanica de jogo é muito bacana,pvp da hora ,soque como acertar o cara quando ele teleporta? e tipo é um jogo um pouco hard aai vc se depara com o primeiro maluco e pow... morreu nego bugo e te mato... sei la ainda não vale os 35 reais que paguei nele.  ",False,0,0,0.0,0,True,brazilian,1418666007,1418666007
76561198075291745,730,276,106,67187,0,57952,1684251956,ВЕРНИТЕ СТАРУЮ СИСТЕМУ ОБМЕНА!,False,0,0,0.49660408,3,False,russian,1431237476,1522863110
76561198075337214,765810,0,4,925,0,319,1625300471,[h1]Amazing game!!![/h1]  Okay i have been playing a lot of this game [b]5+ Hour[/b]. And i must say I really enjoy it so i compiled a smale pro and con list for you people to maybe help you make a decicion (I'm majorly biased tho)  [b]Pro's[/b] - chalanging minigames - good looking rocket parts - streamlined tech tree - freedom of how you tackel the space race - agencies customasation - much more pro's  [b]Cons[/b] - rng sometimes well that is it for the cons  ,True,0,0,0.0,0,False,english,1605697864,1605697864
76561198075398238,8980,241,90,1826,0,1826,1489240431,"Прошел! это всё, что я могу сказать.  дополнения не покупал",True,0,0,0.47188774,0,False,russian,1489435503,1489435503
76561198075398238,303390,241,90,71,0,71,1422256733,гaвнo,False,0,0,0.440782,0,False,russian,1496401308,1496401308
76561198075513020,730,0,1,9400,1903,1981,1699041360,para pasar un momento el rato esta bien...,True,0,0,0.0,0,False,spanish,1586565849,1586565849
76561198075563306,33220,559,144,472,0,472,1409395744,"Sam está P#T#. A sua filha foi morta, ele mesmo teve que eliminar o seu melhor amigo, lambert, e a third echelon, agência governamental que teve a sua fidelidade cega por longos anos, é agora uma página virada bem, só que não, não tão virada assim... Basicamente, o Sam Fisher cauteloso, com métodos de abordagem sub-reptícios, está definitivamente morto e enterrado. E, juntamente com ele, também o antigo estilo “stealth” que por longos anos ditou as coisas em Splinter Cell.   O antigo agente da third echelon agora é um predador; rápido, astuto, tremendamente violento, com um “modus operandi” que lembra menos um agente governamental, se antes a ideia era evitar os confrontos a todo o custo, o negócio agora é caçar “como se não houvesse um amanhã”. E, acredite, o reflexo do novo/velho Sam em Splinter Cell: Conviction é determinante.   Stealth clássico não está mais presente. Pelo menos não do mesmo jeito nada de se esgueirar lentamente, evitando inimigos. Mas não, Conviction não joga Splinter Cell para dentro do gênero de ação. Quer dizer, Sam não se tornou à prova de balas. Ele ainda precisa ser sutil e discreto. Entretanto, agora mais como caça do que caçador.   A alcunha “Pantera” (codinome de Sam na Third Echelon) parece bastante apropriado para Conviction. Se o Sam Fisher de Double Agent esgueirava-se sub-repticiamente entre inimigos, arrastava-se lentamente sobre cabos e, muito eventualmente, matava alguém, o vingativo Sam de Conviction é bem o contrário.  Ele vai correr, ludibriar os inimigos ,puxá-los pela janela para a morte certa, socar suas cabeças contra o mobiliário e, quando tudo o mais falhar, vai meter uma bala no meio das suas testas, bem, o novo e rancoroso sam é assim.   Em Conviction, embora seja envolvente e bastante criativa, a campanha se esgota em cinco, seis, ou no máximo oito horas do contrário, talvez você esteja precisando de um pouco mais de treino... Felizmente, sempre existem os modos multiplayer (além de Deniable Ops) para salvar a pátria.   Controlar sam fisher utilizando mouse e teclado não é realmente tão ruim. Entretanto, é inegável que Conviction funciona muito melhor quando se tem um controle nas mãos, e isso simplesmente porque toda a jogabilidade parece ter sido feita com um controle padrão em mente.   Talvez o maior escorregão da versão para PC de Conviction seja a interface para partidas online. Embora funcione muito bem, aqui ela apresenta uma notável limitação de opções, além de cair constantemente.   OBS: Recomendado Jogar no Controle   Nota:8.5   Grupo da Comunidade Steam:OficialMCHI",True,22,2,0.7222385,7,False,brazilian,1595131018,1595142904
76561198075591121,447020,0,11,55527,0,37710,1685362154,Душевная игра о сельском хозяйстве.,True,0,0,0.0,0,False,russian,1572714178,1572714178
76561198075611563,244210,0,3,3388,0,691,1433254778,Bien ! superbe sensation de conduite au volant ou a la manette !,True,0,0,0.0,0,True,french,1389198575,1389198575
76561198075739233,730,48,3,98965,3,66761,1698787370,2/10,True,0,0,0.0,0,False,polish,1472935830,1472935830
76561198075756288,282140,34,6,2491,0,1124,1664467250,"For me that's 10/10 or at least 9/10. Scary, mysterious, beautiful, disturbing, it gives you hope but also kills it. It has everything a good story needs, including the ending.  The only thing I can complain is that I couldn't break items made of glass like in Penumbra for example. Also finding a way out of theta was not intuitive for me.",True,0,0,0.0,0,False,english,1604618304,1604618304
76561198075761034,203160,51,1,1129,0,1009,1539170231,nice game,True,0,0,0.0,0,False,french,1437557843,1437557843
76561198075803992,230410,0,6,93929,0,81610,1541097991,Decent ,True,0,1,0.0,0,False,english,1544247482,1544247482
76561198075861973,456750,0,4,864,0,542,1577428364,"if you like puzzles, then this is the game for you.",True,0,0,0.0,0,False,english,1577298973,1577298973
76561198075874441,255710,0,10,2414,0,927,1529601417,เกมนี้ฆ่าเวลาดีมากรู้ตัสอีกที ตี 2 แล้ว,True,0,0,0.0,0,False,thai,1496247854,1496247854
76561198075938744,218620,103,26,1422,0,874,1653945493,GOOD GAME,True,2,0,0.5325843,0,False,english,1534858491,1534858491
76561198075969081,295270,0,32,6948,0,2009,1595004345,"Так как я не играл в FM14,а играл в 13ую часть,то для меня много нового и интересного,тактику стало подготавливать легче ,появилась система прокачки своего менеджера примерно как в рпг по скилам,жаль от зарплаты опять,которую платят тебе толку нет. Ну а так почти ничего важного и нового не поменялось,кроме трансферов и разных малых фишек. Советую всем кто любит футбол и такой жанр игр,она далеко не для всех.",True,45,0,0.7189443,0,False,russian,1416676038,1416676038
76561198076055973,209870,0,28,915,0,240,1455397335,I have no real pleasure in most first person shooters....but blacklight is rather different.,True,0,0,0.45720556,0,False,english,1401731518,1401731518
76561198076055973,1145360,0,28,1476,0,1027,1653435205,the art and voice acting is what i bought this game for... the fantastic gameplay is a great bonus,True,0,0,0.0,0,True,english,1592033421,1592033421
76561198076080525,440,326,7,8878,0,6985,1499698584,yes,True,0,0,0.0,0,False,english,1447064643,1447064643
76561198076099893,730,60,3,25948,0,1600,1686080645,Хорошая игра),True,0,0,0.47619048,1,False,russian,1400929644,1400929644
76561198076115444,241930,358,20,1205,0,440,1486359557,个人感觉挺不错的，后期稍显重复 战斗系统挺好，即保留了蝙蝠侠系列的精髓，又多有一些自身的特色，比起蝙蝠侠只能用拳头揍人来说多了一些爽快感。,True,0,0,0.0,0,False,schinese,1475720557,1475720557
76561198076115518,632360,0,7,4712,0,1361,1668146800,fun,True,0,0,0.0,0,True,english,1592628145,1592628145
76561198076120480,17460,0,29,875,0,528,1551953515,You heretics just want to bang xenos girls...and I support that. We'll bang...okay?,True,0,0,0.0,0,False,english,1546235837,1546235837
76561198076136866,305620,0,31,4779,0,751,1677608409,"É um estilo diferente da grande maioria dos jogos de sobrevivência, nesse game não existem os famosos zumbis, seus inimigos são ursos, lobos, a fome, kkkk isso mesmo a fome, até agora é o jogo que mais tem que comer, o personagem come o tempo todo. Agora o pior de todos seus inimigos, é o terrível FRIO, o negócio é tenso.  Falando um pouco do desenvolver do jogo:  Seu personagem anda com uma bolsa nas costas coletando coisas que você encontra pelo caminho tipo: madeira, algumas frutas congeladas e o que tiver pela longa estrada congelada, voce também pode conseguir água, derrentendo o gelo atravez de uma fogueira, também existem casas abandonadas e estão cheias de coisas como: feijão enlatado, fósforos, lanternas, etc... uma infinidade de materiais que podem ser coletados, até as cortinas voce pode cortar e levar. Também tem CRAFT. Tenha cuidado com suas roupas, elas também rasgam, mas não se preocupe, você pode costuralas, mas é claro, se encontrar um kit de cosntura, em alguma casa abandonada.  Já deu pra perceber que tem bastante coisa pra fazer nesse game, não é? É um jogão, pode comprar sem erro.",True,6,0,0.6018531,0,False,brazilian,1511144068,1511643215
76561198076147530,57690,595,90,5164,0,1913,1608124186,I shot a pregnant Women.,True,1,0,0.48044333,0,False,english,1420216550,1458573623
76561198076147530,447040,595,90,1972,0,1972,1555435169,Great!,True,1,1,0.5145631,0,False,english,1555435208,1555435208
76561198076162229,362890,0,10,164,0,164,1606726892,아 빨리 해야되는데,True,0,0,0.0,0,False,koreana,1606726943,1606726943
76561198076163882,288160,596,32,336,0,336,1510929113,"Najlepiej wydane 2 złote w moim życiu. Gra polega na otwieraniu kolejnych pudełek-zagadek, rozwiązywaniu łamigłówek, żeby dostać się do środka pudła. Każde z nich jest bardzo dobrze wykonane, oryginalne. Jeżeli lubisz gry logiczne - kup i zagraj. Jeżeli lubisz dobre gry - kup i zagraj. Jeżeli lubisz wspierać niezależnych twórców za ich wartościową pracę - kup i zagraj.",True,0,1,0.0,0,False,polish,1510867545,1510867545
76561198076185672,223100,1528,81,1304,0,787,1584186482,oyun gayet guzel ama nesını begenmedıler anlamadım tavsıye ederım guzel oyun,True,0,0,0.43690085,0,False,turkish,1511384627,1511384627
76561198076185672,378610,1530,81,234,0,161,1681100027,oyunun atmosferı gayet guzel ancak hıkayesı cok kısa tadını cıkararak oynamak ıstersenız oyun ındırımdeyken alın,True,0,0,0.0,0,False,turkish,1544497604,1544497604
76561198076189140,212680,99,2,10816,0,2367,1651698222,Une pure pépite.,True,0,0,0.0,0,False,french,1434915424,1434915424
76561198076193771,427520,0,4,8296,0,1458,1629333666,"One of the best games I have ever played. Amazingly fun, and insanely addictive.",True,1,0,0.52380955,0,True,english,1545018895,1545018895
76561198076197764,1151640,0,14,4404,0,2132,1640818828,"If the game would work: 10/10, fantastic gameplay, great story, love itBut as it stand even after two patches to fix crashes, i am sitting here after the 8th crash in 30 min....this is too frustrating to give it a positive review...If they fix all the bugs, great game and i will update this review.EDIT: I really tried finishing the story...i really did... BUT after exactly 15 crashes in the last 30min...this is unplayable. I watched the loading screen for 30min straight without any gameplay.. --> hey there is a machine, lets fire an arrow --> crash--> call a mount --> crash--> fast travel --> crash--> just run to a point of interest and dont fight --> crash--> fight with just the spear --> crashI'm done...EDIT 2.0: After patch 1.05. i did not experience any crashes anymore. I hope it stays this way.It goes without saying, that this launch was a disaster...but still..this game is a real gem.Sooooo...as it does not crash anymore, i really recommend it.",True,0,0,0.52380955,0,False,english,1598283662,1600348927
76561198076205469,813780,0,1,1185,0,872,1648757484,Mir gefällt alles!!!! Nostalgie ohne Ende - Ach die guten alten Zeiten der LAN Partys ;),True,0,0,0.0,0,False,german,1588084323,1588084323
76561198076209101,578080,12,6,1486,0,1156,1540918945,▒█▀▀█ ▒█▀▀▀ ▒█▀▀█ ▀█▀ ▒█▀▀▀█ ▒█▄░▒█ ▒█▄▄▀ ▒█▀▀▀ ▒█░▄▄ ▒█░ ▒█░░▒█ ▒█▒█▒█ ▒█░▒█ ▒█▄▄▄ ▒█▄▄█ ▄█▄ ▒█▄▄▄█ ▒█░░▀█  ▒█░░░ ▒█▀▀▀█ ▒█▀▀█ ▒█░▄▀ ▒█░░░ ▒█░░▒█ ▒█░░░ ▒█▀▄░ ▒█▄▄█ ▒█▄▄▄█ ▒█▄▄█ ▒█░▒█  ▒█▀▀█ ▒█░▒█ ▀█▀ ▒█▄░▒█ ░█▀▀█ ▒█░░░ ▒█▀▀█ ▒█░ ▒█▒█▒█ ▒█▄▄█,False,10,1,0.5561925,0,False,english,1533415288,1533415288
76561198076260522,239030,684,13,147,0,60,1529933914,Ridiculously underated if its on sale definitely buy it has some funny moments.  Glory To Arstotzka,True,0,0,0.0,0,False,english,1382273785,1382273785
76561198076335775,228260,250,16,10185,0,1080,1573344673,"Jogo muito interessante, jogo desde a primeira versão, e agora na segunda versão, ficou ainda melhor, com mais conteúdo e novas mecânicas. Para quem gosta de jogos de RPG estratégicos, é uma ótima pedida.",True,5,0,0.5698414,0,False,brazilian,1403620900,1403620900
76561198076349205,255390,188,14,389,0,389,1515182644,"THIS GAME IS AWESOME !!  Remember those words , you will hear those more from other viewers for sure !   [h1][b] About the game : [/b][/h1]  Max : The Curse of Brotherhood is an indie game where we control Max (the big brother) whole game and try to save our little brother Felix from weird looking overchinned Mustacho :D [spoiler] (Seriously though , no wonder that guy tries to become young again , i would ve also wanted to become younger if i had that face and chin with that huge dewlap under)[/spoiler] While doing that we encounter with mixture of danger,fun,surprise,heart attacks that caused by overexcitement .. in short EVERYTHING . Yes ! When playing this game , you feel [b]Happy[/b] as you finish each puzzle , you feel [b]Triggered/Angry[/b] as you fail solving puzzles eventhough you know how to , you feel [b]Like Vomiting[/b] everytime you see that ugly .. i mean handsome face of Mustacho , you feel [b]Excited[/b] everytime you find those eyes and amulet parts hiding somewhere , last but not least you feel [b]Proud[/b] and also a bit [b]Sad[/b] after beating the game  [h1][b] Gameplay : [/b][/h1]  The game has basic controls which are w,a,s,d for walking around space for jumping and shift for action(grabbing or activating stuff) also we are doing some magic work with our mouse , which , in my opinion , is what makes this game such fun ! :)  It also has a nice camera angles which i loved , i have felt like i was watching a movie even though it s one side looking 3D game . The movements were on time and the follow up of environment around was fitting to scenes (for example if you put a box under you just before a cut scene starts the cut scene adds the box as well , which imo is a nice thought feature ; some developers dont care about it) [h1][b] Story/Plot : [/b][/h1]  I m not an indie game freak so i havent played much indie games like this one (though dont get me wrong i love playing this type of indie games) ; but i can surely say that Max : The Curse of Brotherhood has a unique story and characters. I m not gonna spoiler anything in here cuz i really want people to have the same or even more joy that i have gotten from game so i will just say that the characters in game and the plot are just enough ,  by that phrase i mean the game is [b]whole[/b] , [b]completed[/b] it doesnt need anything more or it doesnt need some parts to be got rid of  [h1][b] Audio : [/b][/h1]  I know there are lots of games with very nice audios on background or even brilliant soundtracks but unfortunately at that point Max : The Curse of Brotherhood lacks in my opinion . Voice acting is fine (i loved the voice of our brother , Felix , he has such cute voice) , but that s all not amazing soundtracks or whooaaaa musical intros and such  [table]  [tr]   [th]Pros[/th]   [th]Cons[/th]  [/tr]  [tr]   [td]Basic controls , unique mouse features[/td]   [td]Sometimes Max can stuck and do weird things[/td]  [/tr]  [tr]   [td]Well thought environment,characters,story..etc.[/td]   [td]Audio lacks on that part[/td]  [/tr]  [tr]   [td]Lots of puzzles and some funny achievements[/td]   [td]Some puzzles are very easy to solve[/td]  [/tr]  [tr]   [td]The game doesnt cover much space in harddisc[/td]   [td]It only took 5-6 hours to finish unfortunately (not 100/100 achievements ofc)[/td]  [/tr] [/table]  [h1][b] In Conclusion : [/b][/h1] This game totally deserves to be in your library if you like indie games  , I have purchased it on sale in new year's so if you dont want to spend much on it add it to your wishlist and wait for a nice discount in future ! You should definitely consider  buying it ! :)  I want to thank to the developers of this game for such an amazing experience . I will be following their products in future (if they are still an active group) as well as in past (hopefully if i they get nice discounts as well) . I also want to send a special thanks to my friend [url=http://steamcommunity.com/profiles/76561198049036335] Coco [/url] who recommended this game to me :) Do you remember the thing i have just said in the beginning , of course you do !  THIS GAME IS AWESOME !!! :)",True,4,0,0.5895522,5,False,english,1515186137,1515186630
76561198076369633,378540,346,62,257,0,257,1542728425,什么鬼地图设计的乱七八糟，没有地图指示那就设计的简单一点，或者设计成死胡同。开头没有拿到装备连手电筒都没有，走到隧道里什么都看不清。回家连箱子都刷新，挡个路再回去打怪的欲望都没有。跳跃你就跳跃，跳的不上不下真是个瘸子啊。不知道走到哪掉下去就那么点高度居然摔死了。怪物真没觉的多难，死几次也就知道不贪刀一刀一刀磨死也就完了，但这地图真是把人恶心死。小地方小房间视角锁定了那个痛苦啊，人也看不到怪也看不到。还有剧情，这剧情叫优异？？？？那个8.9/10分的，你真的是认真的吗？？？,False,0,1,0.0,0,False,schinese,1542729249,1542729249
76561198076369633,398850,346,62,846,0,308,1638717616,缺点： 1、Bug有几个，一个是闪电击杀会有怪物卡住；一个是中文情况下在电厂有一个开门开关不显示，必须调成英文才能显示；还一个不算bug，遇见了十几个中文词语读音不对。 2、动态难度对于打字快的实在太变态，我打完第二章时就有14万经验了，直接开到需求十一万的巢穴，那怪物简直铺天盖地。以为拿到后面技能就能过，拿到电后已经20万+经验了，拿到风已经30万经验了，再去打巢穴发现更变态了，同时4种十几只怪冲过来……通关时已经38万经验了……后面调成普通难度不要太舒服，还有时间考虑花式打法。  优点： 感觉我的打字速度终于有了用武之地。,True,5,1,0.5871756,0,False,schinese,1559730101,1559744016
76561198076371510,402560,0,4,1277,0,1277,1483645214,"Your application might be great, but I can't figure out what in the world is going on.  Way too complicated, I just want to play a game ffs.",False,2,0,0.40563452,1,False,english,1483569358,1483569358
76561198076411500,12210,0,33,333,0,159,1479768149,No he jugado a fondo aún pero lo poco que he probado es un buen juego lastrado por su nefasto sistema de instalación. Cuando se adquiere un juego original no es normal que tenga que buscar en foros unos archivos que el juego no instala y sin los que no funciona!!! y menos aun que tenga que crear otro archivo a parte para que se pueda ver correctamente ya que por defecto y sin ese archivo los gráficos estaban al mínimo y no ofrecía una buena experiencia de juego.,True,0,0,0.0,0,False,spanish,1467221005,1467221005
76561198076487302,456750,1175,75,360,0,360,1575409902,"Just like all the others, more of the same. By now I am really tired of the slowness of these games. Yeah it took me 6 hours to complete this but in reality 4 hours of that was just watching the slow transition animations. It wears on you fast.",False,0,0,0.4347826,0,False,english,1575410004,1575410004
76561198076513683,20,331,22,123,0,123,1531162624,123,True,2,1,0.49100256,0,False,english,1543057571,1543057571
76561198076524056,1189490,0,19,985,0,567,1673340425,不好,False,0,0,0.47619048,0,True,schinese,1606502925,1606502925
76561198076528425,39140,0,8,751,0,240,1681560830,"I know a lot of people overhype this game, but it is still fantastic. It is very much worth your time and money to play. I hope you all enjoy as much as me! :)",True,0,0,0.0,0,False,english,1403411884,1403411884
