author_steamid,appid,author_num_games_owned,author_num_reviews,author_playtime_forever,author_playtime_last_two_weeks,author_playtime_at_review,author_last_played,review,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,written_during_early_access,language,timestamp_created,timestamp_updated
76561198051708494,1414850,0,7,504,0,346,1667867217,"Now that I have finally witnessed my lifelong dream of seeing Nigel Thornberry bitch-slap Spongebob into the stratosphere, I can now move on to my NEW lifelong dream of becoming the most powerful Lucy Loud main to ever walk this Earth. Powdered-Toast Man players beware, for I intend to be the most ruthless foe on the battlefield!!!  As for what I think, the game's really fun, I enjoy it a lot, Catdog is now the worst creature to exist in the history of both television AND video games alike, but aside from that I really like the game!  10/10: Havin' a good time.",True,0,0,0.0,0,False,english,1633491966,1633491966
76561198219885731,730,16,1,109522,13,74834,1698830799,best game ever <3,True,0,0,0.0,0,False,italian,1600879246,1600879246
76561198102861299,730,601,14,16516,0,11301,1696184218,Graphismes peu évolués mais jeu excellent à souhait.  A tester absolument !,True,0,0,0.0,0,False,french,1458886312,1458886312
76561198014396788,555950,223,82,1051,0,1051,1504783008,"It might not be a classical danganronpa, but the scenario is still as amazing as the other ones  It's rare nowadays to play a game/watch a movie which end leaves you speechless or you know... Empty or waiting for more (in a good way of course, like leaving good holidays or a leaving friend you didn't see for years)    I just had trouble to play with mice and keyboard so I had to use my controller (it was harder to complete the game because im 100% pc gamer, but doable) Except that there is not much to be said, it's full of contents, with a good scenario. A very good game",True,0,0,0.0,0,False,english,1504783329,1504783329
76561199166055187,7940,0,6,531,0,219,1642307255,un clasico,True,0,0,0.0,0,False,spanish,1641751361,1641751361
76561198339280279,433850,33,4,27471,0,662,1658502575,我刚刚买了两天还没玩上手就把我号封了说我开外挂我一个连游戏都还没玩懂的人开啥外挂啊而且是在我刚刚买完vpn2个小时就封我了一天一块钱我的vpn的钱就这样一天一天没了我觉得这个游戏很不错只是我不知道是不是这个公司打击外挂有问题力度是很强但是要不要强到把不开挂的也封了,False,0,0,0.0,0,True,schinese,1493215498,1493215498
76561198078041936,304930,0,8,373,0,373,1441531504,First day playing. was killed by zombies. the next day. i found friends. after that. said friend turned on me.   10/10 would be betrayed again,True,0,0,0.0,0,True,english,1441452974,1441452974
76561199139132467,730,0,3,46971,625,26976,1699020471,i love men,True,1,0,0.52380955,0,False,english,1631547702,1631547702
76561198136029957,304930,0,1,9701,0,4608,1431360674,Игра нормальная мне понравилась конечно надо еще много дороботать и я думаю будет нормально,True,1,0,0.50210905,0,True,russian,1413612542,1413612542
76561198269975659,359550,140,22,18318,0,18078,1594085700,"don't be bad you NOOB, idk it's fun you just need to get into it",True,0,0,0.0,0,False,english,1574644896,1574644896
76561198140545741,252950,160,17,12410,0,10028,1665686424,One of the best duo games on Steam.  i can´t say more :),True,2,0,0.5473251,0,False,german,1542837463,1551525352
76561198822894089,457140,0,1,10622,0,2275,1691839319,很硬核的生存游戏 ,True,0,0,0.0,0,False,schinese,1618226712,1618226712
76561198085703579,420,0,44,7191,0,7154,1654671460,cool,True,4,0,0.52655256,0,False,english,1524109201,1524109201
76561197972394940,72850,0,3,13700,0,5696,1552308811,Highly recommended!!!,True,0,0,0.0,0,False,english,1325091720,1325091720
76561198062147872,105600,54,3,61945,90,26501,1698762234,het is een van het coolste spell op steam je kunt het super erg lang spelen en bij elke update komen er nieuwe dingen bij   Het is GEWELDIG spel,True,0,0,0.0,0,False,dutch,1409853735,1409853735
76561199340058271,2253290,0,8,35,0,35,1673328696,"Very spooky, fun game! I should have listened to Paw paw.",True,0,0,0.0,0,False,english,1673328826,1673328826
76561198024730698,8930,0,4,1029,0,915,1638674591,"Civ seems like one of those games that was revolutionary in its time, but did not evolve with time. The UI is awful and has no tutorial or information about how to play.",False,0,0,0.47619048,0,False,english,1638583790,1638583790
76561197993611814,1030210,0,46,325,0,186,1696344388,"Class game , i`m so glad i did not listen to the reviews",True,1,0,0.50272065,0,False,english,1611613905,1611613905
76561199050015861,2231890,0,3,23,0,22,1686335138,Gifted word: Garden Interesting...,True,0,0,0.0,0,False,english,1686332743,1686332743
76561198957330509,977420,0,3,0,0,0,0,Сюжет хороший но я проходил на сложном и когда играл в кости со Стефаном то он за 1 раунд выбивал по 2000-3000 очков когда я 100,False,1,1,0.49472097,0,False,russian,1610824962,1610824962
76561198254874882,1174180,0,2,2949,0,2431,1687579184,great,True,0,0,0.0,0,False,english,1577130427,1577130427
76561198366604217,289650,0,8,1068,0,432,1628185536,i like it,True,0,0,0.0,0,False,english,1625951458,1625951458
76561198070589152,548430,338,25,294,0,227,1614509613,"Voice of Kratos: BOSCO, BOY!!! :-D",True,1,0,0.52380955,0,False,ukrainian,1614463005,1614463005
76561198894160675,1172470,14,4,5542,59,483,1697997371,"idk is epic and all, but a lil gay",True,0,0,0.0,0,False,spanish,1614594359,1617457006
76561198162611990,238960,154,5,1468,0,935,1578831206,its aight innit,True,0,0,0.0,0,False,english,1577117182,1577117182
76561198078668535,107410,0,4,25203,0,16634,1691215152,Great sandbox mil-sim and co-op game play.,True,0,0,0.0,0,False,english,1577658582,1577658582
76561198013807290,440,207,8,43784,40,40232,1698856195,"Literally the greatest ggame of all time, just play it you fool",True,1,0,0.0,0,False,english,1562100995,1562100995
76561199065600710,677620,0,5,1888,0,1651,1692225960, Dangerous mute lunatics running around with guns.,True,0,0,0.0,0,False,english,1650997993,1650997993
76561198304842581,730,271,11,37785,0,31939,1697570874,Wszystko !!!,True,0,1,0.0,0,False,polish,1579105636,1579105636
76561198345075332,431960,0,2,11452,0,400,1642383394,用起来很棒,True,0,0,0.0,0,False,schinese,1637806344,1637806344
76561198296457923,247080,40,6,46,0,46,1616987946,ok,True,0,0,0.0,0,False,english,1673288062,1673288062
76561198329346375,550650,31,2,403,0,73,1545951947,The best Free games :) :) ,True,3,1,0.54545456,0,True,czech,1516043908,1516043908
76561198420447022,782330,325,18,8300,0,7581,1678039156,dünyanın en iyi fps oyunu en iyi fps oyun serisi DOOMDUR laf edeni s2erim john romero öz abimdir en iyi oyun yapımcısıdır,True,2,4,0.48455077,2,False,turkish,1653245132,1653245132
76561198139876487,242920,88,22,2414,0,605,1667703746,"Great game. Worth it. If this game had multiplayer, where you could play with others sorta like civ, this game would be even more fun. although it might make you rage quit a lot, because your town gets destroyed while your not even there or something. But right now there's not even a battle system in this game. you dont fight against other towns. you just survive. and its great! totally worth it. I was given a $20 steam gift card, and I'm glad this is what I got with some of the money. I say some because I got it on a big sale. If I hadn't it would have spent all of my money. but whatever. still worth it. just try to catch it on a sale I guess. that goes for anything purchasable.",True,0,0,0.0,2,False,english,1486353631,1486353631
76561198082787787,238010,0,1,1596,0,1596,1638717520,"хуже игры я не играл я даже не закончил ее... это абсолютно глупая игра про головоломки.. 2013й год и нет открытого мира?? боевка жутчайшая.. CS 1.6 на тот момент уже было 100 лет.. и разрабы не смогли сделать что-то хотя бы что-то схожее.  сюжет до боли банальный.. главный злодей тратит кучу энергии и ресурсов, похищает людей по всему миру, строит супер пупер лаборатории только для того чтобы в определенный момент осуществить свой зловещий план. За которым нет идеи, нет философии, нет мотивации. Он действует просто чтобы было.  Мне это зачем? Ему это зачем? Разрабам это зачем? Что они хотели сказать данной игрой не понятно.. 1/10 хуже я игры не играл",False,2,1,0.4135011,0,False,russian,1638889241,1638889241
76561198111756750,914800,181,5,731,0,713,1697329902,"This game is calming and sweet. It doesn't involve choices in the strictest sense of the word, so if that is what you want this wouldn't be for you. The music is calming and the characters are endearing. You spend a lot of time getting to know each customer and I really ended up rooting for all of them. I loved this game. Plus, if you serve all of the correct drinks the ending and some of the dialogue throughout the game are... eye-opening. I would definitely recommend this game, it is a nice distraction when feeling either stressed or depressed.",True,2,0,0.53367877,2,False,english,1595091733,1595091733
76561199085723914,960990,0,3,1001,0,780,1642987037,Great game,True,0,1,0.47101447,0,False,english,1641442120,1641442120
76561199337050563,4000,15,6,3382,0,1936,1691799458,E,True,1,0,0.52380955,0,False,english,1658259216,1658259216
76561198119616288,241930,0,2,2266,0,1882,1684481179,"""""""Old"""" but gold. Awesome game!""",True,0,0,0.0,0,False,english,1683460471,1683460471
76561198365186458,629520,0,33,22687,0,11480,1684346356,топ программа для подкалывания и заставления сгорания гузна у тимейтов по игре,True,0,0,0.0,0,False,russian,1594978063,1594978063
76561199127642606,1215270,0,1,128,0,128,1611585557,"Jeu très court, pas d'indice pour aider à trouver les enveloppes...  Graphiques bien faits",False,0,0,0.45454547,0,False,french,1611585808,1611585808
76561198039582488,730,136,3,4249,0,1257,1602036574,"Ótimo jogo, uma real perspectiva dos lados envolvidos nas batalhas sangrentas.",True,1,0,0.50248754,0,False,brazilian,1498329586,1498329586
76561198981528532,71250,184,13,217,0,175,1696873008,sanic,True,0,0,0.0,0,False,turkish,1649808180,1649808180
76561197998868720,455820,482,3,914,0,586,1665183430,"finished this game in 9 hours in one go, and boy those where good 9 hours. I loved the time mechanic, and the story. The combat as fine. I encounter a few bugs like npc disappearing, and stuff getting stuck where it shouldn’t, but all in all no game breaking stuff. The skip dialog is welcome, when replaying parts, but often take a bit of time to appeare. I love the game 5/5  ",True,0,0,0.0,0,False,english,1664054164,1664054164
76561199110437632,471710,0,1,2417,0,1090,1696261899,i love it u can play with ur friends it so good and my fav game is poppyplaytime so i recommend poppyplaytime to u ,True,0,0,0.0,0,False,english,1644868534,1644868534
76561198055527186,1843930,0,57,0,0,0,0,ying,True,11,5,0.5892344,0,False,english,1643322160,1643322160
76561198015907110,57680,0,14,34,0,34,1448803534,"Buggy,buggy,buggy.",False,2,0,0.52755904,0,False,english,1448836244,1448836244
76561199023933950,616560,0,2,430,0,216,1681747331,trop bien  ░░░░░░█▐▓▓░████▄▄▄█▀▄▓▓▓▌█  ░░░░░▄█▌▀▄▓▓▄▄▄▄▀▀▀▄▓▓▓▓▓▌█  ░░░▄█▀▀▄▓█▓▓▓▓▓▓▓▓▓▓▓▓▀░▓▌█  ░░█▀▄▓▓▓███▓▓▓███▓▓▓▄░░▄▓▐█▌  ░█▌▓▓▓▀▀▓▓▓▓███▓▓▓▓▓▓▓▄▀▓▓▐█  ▐█▐██▐░▄▓▓▓▓▓▀▄░▀▓▓▓▓▓▓▓▓▓▌█▌  █▌███▓▓▓▓▓▓▓▓▐░░▄▓▓███▓▓▓▄▀▐█  █▐█▓▀░░▀▓▓▓▓▓▓▓▓▓██████▓▓▓▓▐█  ▌▓▄▌▀░▀░▐▀█▄▓▓██████████▓▓▓▌█▌ ▌▓▓▓▄▄▀▀▓▓▓▀▓▓▓▓▓▓▓▓█▓█▓█▓▓▌█▌ █▐▓▓▓▓▓▓▄▄▄▓▓▓▓▓▓█▓█▓█▓█▓▓▓▐█,True,0,2,0.0,0,False,french,1639328430,1639328430
76561198091069304,378649,219,76,0,0,0,0,神作,True,0,0,0.0,0,False,schinese,1498396644,1498396644
76561198010298671,250320,0,2,486,0,486,1404894479,furry among us,True,14,12,0.6385973,0,False,english,1684218981,1684218981
